,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,Mean over
0,25.211227,40.877808,39.15364,33.272743,35.90346,34.158894,35.731064,22.586056,23.65418,25.888466,25.69459,25.811796,26.729906,27.632183,28.688875,28.691624,30.320402,6.0268726,6.528685,7.2580457,8.834688,10.005135,11.216133,13.727138,19.821547,26.977127,31.944859,40.006065,46.803864,55.12635,63.56629,71.912094,81.1083,88.96213,95.04445,106.03966,102.49388,All tokens
1,44.231503,71.820465,76.82085,74.6111,82.354034,79.622894,83.126884,60.352657,64.59045,70.4696,68.062935,65.38708,67.10952,70.047905,72.407196,73.73056,77.31887,38.160473,42.83366,48.96755,57.59783,64.26655,70.16243,75.53982,89.52965,101.5023,108.16411,116.28248,120.51271,129.8665,137.81837,139.94606,147.5454,147.29332,142.91966,122.82318,141.54674,All tokens
2,38.705513,62.202133,69.09025,58.436417,60.919033,58.96766,59.028065,52.64815,57.634098,66.10958,65.74075,66.92977,71.01799,75.64156,79.453896,84.24861,89.906456,56.444347,61.281765,70.04289,77.368256,85.39635,92.38479,91.5889,103.330574,114.121506,120.08661,125.7458,128.54608,133.51707,140.37091,142.29921,148.59216,145.15924,135.35582,110.331955,121.200386,All tokens
3,28.70481,45.425346,50.145958,52.608654,55.119564,53.746246,55.14749,16.730993,17.990215,19.882046,18.90894,18.294409,19.439098,20.522177,21.899405,22.581089,24.028673,24.527805,26.909214,30.276302,35.70848,39.811447,43.612297,48.7893,56.056362,61.535816,66.179825,69.535675,71.46351,76.27043,81.44474,83.51681,86.894196,86.6107,82.33291,72.22761,66.44192,All tokens
4,33.737686,55.561226,62.275253,56.67412,61.337666,59.18513,62.439594,40.47756,42.1625,44.880333,43.354202,41.47562,44.139244,46.616306,48.500065,49.875954,52.190525,10.901444,12.098265,14.106649,17.496225,20.33295,23.216114,27.422562,39.62241,49.21111,54.749462,64.03327,70.158585,79.35375,87.085205,93.99494,103.427086,108.74569,113.32366,113.198364,123.51061,All tokens
5,17.035408,29.372946,30.753887,26.3972,28.142029,27.482128,29.584757,6.065577,6.299536,6.6530714,6.2386975,5.8295355,5.8157578,5.94929,6.0766606,6.045894,6.380365,2.7599695,2.9187796,3.120568,3.6787229,4.0353494,4.444023,5.566544,7.699397,10.176698,12.484739,16.01551,20.14514,25.43149,32.69578,40.25555,48.01536,54.68001,57.26223,65.51006,58.05118,All tokens
6,29.215227,49.051918,54.797287,49.21683,54.972237,57.400944,64.87269,21.270266,22.266518,23.967886,22.603487,20.50286,21.069002,21.879683,22.957003,22.920341,24.032862,5.736473,6.427185,7.3635597,9.515461,10.8309765,12.408805,15.186035,20.935534,27.34299,32.152,38.471508,44.5305,53.03506,60.83929,67.25926,75.497826,79.779625,78.26398,75.34434,75.16523,All tokens
7,47.087353,77.69029,95.3981,85.00089,89.90594,90.31043,92.39919,99.15993,103.1287,113.07946,112.49089,113.83275,118.941025,125.70119,124.44277,131.79384,142.27513,83.96387,93.5881,108.26819,115.0107,126.36659,132.9341,129.72174,141.56728,151.47717,158.70992,163.92416,166.53728,174.12439,182.21448,186.93404,199.21506,204.05205,204.73557,181.5684,226.52975,All tokens
8,11.445176,21.605606,23.559692,24.774591,26.439156,26.060806,27.729588,3.2505827,3.2917461,3.414681,3.2160861,3.0577374,3.0557742,3.052086,3.1391015,3.1398726,3.2939155,1.7599632,1.829901,1.9082654,2.1369765,2.2781942,2.435322,2.8571389,3.6368957,4.6210294,5.711597,7.1421003,9.035575,11.915924,15.677249,20.36231,25.517822,30.523129,34.00451,50.628918,42.090065,All tokens
9,22.372005,35.298985,41.56983,35.977264,38.27226,41.078197,45.63865,14.835726,15.08474,15.9881115,15.412905,14.841354,15.501318,16.221375,17.287281,17.369957,18.62008,4.819937,5.289951,5.892054,7.1477222,8.118852,9.256537,11.065603,14.800869,19.186134,22.647736,28.04927,34.063873,41.850765,49.128952,56.316025,64.29545,69.67325,70.72199,73.03017,78.12028,All tokens
